packet_count,byte_count,connection_count,packet_rate,byte_rate,avg_packet_size,unique_dst_ports,unique_dst_ips,proto_tcp_ratio,proto_udp_ratio,proto_icmp_ratio,mqtt_ratio,label
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
7,2014,7,0.7,201.4,287.7142857142857,1,1,1.0,0.0,0.0,0.0,normal
10,2176,10,1.0,217.6,217.6,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
253,13842,253,25.3,1384.2,54.71146245059288,1,1,1.0,0.0,0.0,0.0,normal
17,5399,17,1.7,539.9,317.5882352941176,1,1,1.0,0.0,0.0,0.0,normal
278,644034,278,27.8,64403.4,2316.6690647482014,1,9,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,133,2,0.2,13.3,66.5,1,1,1.0,0.0,0.0,0.0,normal
8,12144,8,0.8,1214.4,1518.0,1,1,1.0,0.0,0.0,0.0,normal
499,28133,499,49.9,2813.3,56.37875751503006,1,1,1.0,0.0,0.0,0.0,normal
5,7605,5,0.5,760.5,1521.0,1,1,1.0,0.0,0.0,0.0,normal
254,18382,254,25.4,1838.2,72.37007874015748,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
564,2040184,564,56.4,204018.4,3617.3475177304963,2,8,0.99822695035461,0.0017730496453900709,0.0,0.0,normal
1,489,1,0.1,48.9,489.0,1,1,0.0,1.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
4,1231,4,0.4,123.1,307.75,1,1,1.0,0.0,0.0,0.0,normal
416,23014,416,41.6,2301.4,55.32211538461539,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
479,27720,479,47.9,2772.0,57.8705636743215,1,1,1.0,0.0,0.0,0.0,normal
8,9092,8,0.8,909.2,1136.5,1,1,0.0,1.0,0.0,0.0,normal
651,2475220,651,65.1,247522.0,3802.1812596006143,1,6,0.9831029185867896,0.016897081413210446,0.0,0.0,normal
351,19792,351,35.1,1979.2,56.38746438746439,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
482,35913,482,48.2,3591.3,74.50829875518673,1,1,1.0,0.0,0.0,0.0,normal
4,331,4,0.4,33.1,82.75,1,1,0.0,1.0,0.0,0.0,normal
548,2202797,548,54.8,220279.7,4019.7025547445255,1,6,0.9945255474452555,0.005474452554744526,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
575,32106,575,57.5,3210.6,55.83652173913043,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
420,29784,420,42.0,2978.4,70.91428571428571,1,1,1.0,0.0,0.0,0.0,normal
904,2584857,904,90.4,258485.7,2859.3550884955753,1,5,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
264,14914,264,26.4,1491.4,56.49242424242424,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
93,9256,93,9.3,925.6,99.52688172043011,1,1,1.0,0.0,0.0,0.0,normal
245,920416,245,24.5,92041.6,3756.8,1,3,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
3,240,3,0.3,24.0,80.0,1,1,1.0,0.0,0.0,0.0,normal
3,240,3,0.3,24.0,80.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
15,1003,15,1.5,100.3,66.86666666666666,1,8,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,133,2,0.2,13.3,66.5,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
5,7605,5,0.5,760.5,1521.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
8,1155,8,0.8,115.5,144.375,1,5,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
4,600,4,0.4,60.0,150.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
6,6622,6,0.6,662.2,1103.6666666666667,1,1,0.0,1.0,0.0,0.0,normal
14,4910,14,1.4,491.0,350.7142857142857,1,5,0.5,0.5,0.0,0.0,normal
274,15813,274,27.4,1581.3,57.71167883211679,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
266,16381,266,26.6,1638.1,61.58270676691729,1,1,1.0,0.0,0.0,0.0,normal
1,68,1,0.1,6.8,68.0,1,1,0.0,1.0,0.0,0.0,normal
389,1406500,389,38.9,140650.0,3615.681233933162,1,4,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
6,533,6,0.6,53.3,88.83333333333333,2,6,0.6666666666666666,0.3333333333333333,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
7,507,7,0.7,50.7,72.42857142857143,2,3,0.5714285714285714,0.42857142857142855,0.0,0.0,normal
3,813,3,0.3,81.3,271.0,3,1,0.0,1.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,147,2,0.2,14.7,73.5,1,1,1.0,0.0,0.0,0.0,normal
2,147,2,0.2,14.7,73.5,1,1,1.0,0.0,0.0,0.0,normal
276,15311,276,27.6,1531.1,55.47463768115942,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
256,15898,256,25.6,1589.8,62.1015625,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
96,330299,96,9.6,33029.9,3440.6145833333335,1,1,1.0,0.0,0.0,0.0,normal
1,298,1,0.1,29.8,298.0,1,1,0.0,1.0,0.0,0.0,normal
462,1399410,462,46.2,139941.0,3029.025974025974,3,13,0.9935064935064936,0.006493506493506494,0.0,0.0,normal
2,244,2,0.2,24.4,122.0,2,1,0.0,1.0,0.0,0.0,normal
2,133,2,0.2,13.3,66.5,1,1,1.0,0.0,0.0,0.0,normal
268,15370,268,26.8,1537.0,57.350746268656714,1,1,1.0,0.0,0.0,0.0,normal
262,23478,262,26.2,2347.8,89.61068702290076,1,1,1.0,0.0,0.0,0.0,normal
5,14144,5,0.5,1414.4,2828.8,1,1,1.0,0.0,0.0,0.0,normal
366,1396934,366,36.6,139693.4,3816.75956284153,1,5,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
6,7597,6,0.6,759.7,1266.1666666666667,1,1,1.0,0.0,0.0,0.0,normal
8,1126,8,0.8,112.6,140.75,1,2,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,147,2,0.2,14.7,73.5,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
7,3013,7,0.7,301.3,430.42857142857144,1,4,0.7142857142857143,0.2857142857142857,0.0,0.0,normal
2,424,2,0.2,42.4,212.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
8,7941,8,0.8,794.1,992.625,1,1,0.0,1.0,0.0,0.0,normal
13,4766,13,1.3,476.6,366.61538461538464,1,5,0.3076923076923077,0.6923076923076923,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,154,2,0.2,15.4,77.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
17,1267,17,1.7,126.7,74.52941176470588,3,10,0.8823529411764706,0.11764705882352941,0.0,0.0,normal
1,345,1,0.1,34.5,345.0,1,1,0.0,1.0,0.0,0.0,normal
2,147,2,0.2,14.7,73.5,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
5,361,5,0.5,36.1,72.2,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
8,735,8,0.8,73.5,91.875,1,1,1.0,0.0,0.0,0.0,normal
13,7305,13,1.3,730.5,561.9230769230769,2,1,1.0,0.0,0.0,0.0,normal
24,31546,24,2.4,3154.6,1314.4166666666667,2,1,1.0,0.0,0.0,0.0,normal
56,11249,56,5.6,1124.9,200.875,2,6,0.8928571428571429,0.10714285714285714,0.0,0.0,normal
6,1230,6,0.6,123.0,205.0,6,1,0.0,1.0,0.0,0.0,normal
17,16927,17,1.7,1692.7,995.7058823529412,1,1,1.0,0.0,0.0,0.0,normal
2,134,2,0.2,13.4,67.0,1,1,1.0,0.0,0.0,0.0,normal
267,14848,267,26.7,1484.8,55.61048689138577,1,1,1.0,0.0,0.0,0.0,normal
6,2076,6,0.6,207.6,346.0,1,1,1.0,0.0,0.0,0.0,normal
260,23353,260,26.0,2335.3,89.81923076923077,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
366,1393087,366,36.6,139308.7,3806.248633879781,1,6,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,147,2,0.2,14.7,73.5,1,1,1.0,0.0,0.0,0.0,normal
7,753,7,0.7,75.3,107.57142857142857,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
10,2311,10,1.0,231.1,231.1,1,5,1.0,0.0,0.0,0.0,normal
3,490,3,0.3,49.0,163.33333333333334,2,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,2,1,1.0,0.0,0.0,0.0,normal
9,2733,9,0.9,273.3,303.6666666666667,1,1,1.0,0.0,0.0,0.0,normal
59,14587,59,5.9,1458.7,247.23728813559322,2,1,0.8813559322033898,0.11864406779661017,0.0,0.0,normal
81,136941,81,8.1,13694.1,1690.6296296296296,2,7,0.8518518518518519,0.14814814814814814,0.0,0.0,normal
2,240,2,0.2,24.0,120.0,2,1,0.0,1.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
8,4408,8,0.8,440.8,551.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,154,2,0.2,15.4,77.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
9,2733,9,0.9,273.3,303.6666666666667,1,1,1.0,0.0,0.0,0.0,normal
382,158854,382,38.2,15885.4,415.848167539267,2,1,0.9973821989528796,0.002617801047120419,0.0,0.0,normal
265,159158,265,26.5,15915.8,600.5962264150943,2,10,0.9886792452830189,0.011320754716981131,0.0,0.0,normal
2,684,2,0.2,68.4,342.0,2,1,0.0,1.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
15,5091,15,1.5,509.1,339.4,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
432,148408,432,43.2,14840.8,343.537037037037,1,1,1.0,0.0,0.0,0.0,normal
362,300793,362,36.2,30079.3,830.9198895027624,1,4,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
7,2014,7,0.7,201.4,287.7142857142857,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
9,2733,9,0.9,273.3,303.6666666666667,1,1,1.0,0.0,0.0,0.0,normal
262,77172,262,26.2,7717.2,294.5496183206107,1,1,1.0,0.0,0.0,0.0,normal
174,208473,174,17.4,20847.3,1198.1206896551723,1,5,1.0,0.0,0.0,0.0,normal
2,134,2,0.2,13.4,67.0,1,1,1.0,0.0,0.0,0.0,normal
1,1138,1,0.1,113.8,1138.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
7,7683,7,0.7,768.3,1097.5714285714287,2,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
389,148635,389,38.9,14863.5,382.09511568123395,1,1,1.0,0.0,0.0,0.0,normal
332,191053,332,33.2,19105.3,575.460843373494,2,9,0.9969879518072289,0.0030120481927710845,0.0,0.0,normal
1,489,1,0.1,48.9,489.0,1,1,0.0,1.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
6,389,6,0.6,38.9,64.83333333333333,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
419,161026,419,41.9,16102.6,384.3102625298329,1,1,1.0,0.0,0.0,0.0,normal
348,192940,348,34.8,19294.0,554.4252873563219,1,6,1.0,0.0,0.0,0.0,normal
23,6210,23,2.3,621.0,270.0,2,1,1.0,0.0,0.0,0.0,normal
205,90440,205,20.5,9044.0,441.1707317073171,2,1,1.0,0.0,0.0,0.0,normal
4,247,4,0.4,24.7,61.75,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
16,5757,16,1.6,575.7,359.8125,1,1,1.0,0.0,0.0,0.0,normal
26,8145,26,2.6,814.5,313.2692307692308,1,1,1.0,0.0,0.0,0.0,normal
15,9004,15,1.5,900.4,600.2666666666667,3,1,0.4666666666666667,0.5333333333333333,0.0,0.0,normal
236,233942,236,23.6,23394.2,991.2796610169491,1,9,0.9703389830508474,0.029661016949152543,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
204,117583,204,20.4,11758.3,576.3872549019608,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,2,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
197,10673,197,19.7,1067.3,54.17766497461929,1,5,0.9949238578680203,0.005076142131979695,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
8,1002,8,0.8,100.2,125.25,1,1,1.0,0.0,0.0,0.0,normal
14,11692,14,1.4,1169.2,835.1428571428571,1,5,1.0,0.0,0.0,0.0,normal
2,147,2,0.2,14.7,73.5,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
10,1120,10,1.0,112.0,112.0,1,1,1.0,0.0,0.0,0.0,normal
11,11243,11,1.1,1124.3,1022.0909090909091,1,3,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,134,2,0.2,13.4,67.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
7,8308,7,0.7,830.8,1186.857142857143,2,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,230,1,0.1,23.0,230.0,1,1,0.0,1.0,0.0,0.0,normal
12,1588,12,1.2,158.8,132.33333333333334,2,7,0.9166666666666666,0.08333333333333333,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
95,5226,95,9.5,522.6,55.01052631578948,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
130,7188,130,13.0,718.8,55.292307692307695,2,1,1.0,0.0,0.0,0.0,normal
212,531396,212,21.2,53139.6,2506.5849056603774,1,3,1.0,0.0,0.0,0.0,normal
4,279,4,0.4,27.9,69.75,2,1,1.0,0.0,0.0,0.0,normal
185,96285,185,18.5,9628.5,520.4594594594595,2,1,1.0,0.0,0.0,0.0,normal
415,29046,415,41.5,2904.6,69.99036144578314,1,1,1.0,0.0,0.0,0.0,normal
401,23858,401,40.1,2385.8,59.49625935162095,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
7,7889,7,0.7,788.9,1127.0,1,1,0.0,1.0,0.0,0.0,normal
654,1719185,654,65.4,171918.5,2628.723241590214,2,7,0.9847094801223242,0.01529051987767584,0.0,0.0,normal
2,422,2,0.2,42.2,211.0,2,1,0.0,1.0,0.0,0.0,normal
264,139846,264,26.4,13984.6,529.719696969697,1,1,1.0,0.0,0.0,0.0,normal
523,29448,523,52.3,2944.8,56.30592734225621,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
5,2227,5,0.5,222.7,445.4,2,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
562,945344,562,56.2,94534.4,1682.1067615658362,1,6,0.998220640569395,0.0017793594306049821,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
226,122803,226,22.6,12280.3,543.3761061946902,2,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
213,226642,213,21.3,22664.2,1064.0469483568074,2,6,0.9953051643192489,0.004694835680751174,0.0,0.0,normal
1,489,1,0.1,48.9,489.0,1,1,0.0,1.0,0.0,0.0,normal
642,326770,642,64.2,32677.0,508.98753894080994,1,1,1.0,0.0,0.0,0.0,normal
2,147,2,0.2,14.7,73.5,1,1,1.0,0.0,0.0,0.0,normal
2,147,2,0.2,14.7,73.5,1,1,1.0,0.0,0.0,0.0,normal
536,29022,536,53.6,2902.2,54.1455223880597,1,4,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
12,5244,12,1.2,524.4,437.0,2,1,1.0,0.0,0.0,0.0,normal
2,134,2,0.2,13.4,67.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
7,7771,7,0.7,777.1,1110.142857142857,2,1,1.0,0.0,0.0,0.0,normal
104,344688,104,10.4,34468.8,3314.3076923076924,1,1,1.0,0.0,0.0,0.0,normal
92,20579,92,9.2,2057.9,223.68478260869566,1,1,1.0,0.0,0.0,0.0,normal
188,231760,188,18.8,23176.0,1232.7659574468084,2,11,0.9893617021276596,0.010638297872340425,0.0,0.0,normal
2,244,2,0.2,24.4,122.0,2,1,0.0,1.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
132,7284,132,13.2,728.4,55.18181818181818,1,1,1.0,0.0,0.0,0.0,normal
89,225831,89,8.9,22583.1,2537.4269662921347,1,3,1.0,0.0,0.0,0.0,normal
3,225,3,0.3,22.5,75.0,2,1,1.0,0.0,0.0,0.0,normal
4,577,4,0.4,57.7,144.25,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
568,323762,568,56.8,32376.2,570.0035211267606,2,1,0.9841549295774648,0.01584507042253521,0.0,0.0,normal
516,34575,516,51.6,3457.5,67.00581395348837,1,5,0.9825581395348837,0.01744186046511628,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,2,1,1.0,0.0,0.0,0.0,normal
98,49689,98,9.8,4968.9,507.03061224489795,2,1,0.9897959183673469,0.01020408163265306,0.0,0.0,normal
99,5409,99,9.9,540.9,54.63636363636363,1,6,0.98989898989899,0.010101010101010102,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
3,190,3,0.3,19.0,63.333333333333336,1,3,1.0,0.0,0.0,0.0,normal
4,240,4,0.4,24.0,60.0,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
3,162,3,0.3,16.2,54.0,2,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
12,822,12,1.2,82.2,68.5,1,4,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,134,2,0.2,13.4,67.0,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
5,7678,5,0.5,767.8,1535.6,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
153,20901,153,15.3,2090.1,136.6078431372549,1,1,1.0,0.0,0.0,0.0,normal
9,8360,9,0.9,836.0,928.8888888888889,2,1,1.0,0.0,0.0,0.0,normal
139,456245,139,13.9,45624.5,3282.338129496403,2,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,2,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,2,1,1.0,0.0,0.0,0.0,normal
254,251368,254,25.4,25136.8,989.6377952755905,2,13,0.9763779527559056,0.023622047244094488,0.0,0.0,normal
6,898,6,0.6,89.8,149.66666666666666,6,1,0.0,1.0,0.0,0.0,normal
13,14011,13,1.3,1401.1,1077.7692307692307,1,1,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
259,73071,259,25.9,7307.1,282.12741312741315,1,1,1.0,0.0,0.0,0.0,normal
197,241923,197,19.7,24192.3,1228.0355329949239,1,2,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
98,6974,98,9.8,697.4,71.16326530612245,2,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
